quote_date,currency,usd_per_unit
2022-06-08,SGD,0.71832957
2022-06-08,TVR,0.00042758
2022-06-08,USD,1.00000000
2022-06-08,ZAR,0.05169314
2022-06-09,AUD,0.67504085
2022-06-09,BRL,0.20041644
2022-06-09,CAD,0.76256817
2022-06-09,CHF,1.07016527
2022-06-09,EUR,1.11589916
2022-06-09,GBP,1.22059787
2022-06-09,INR,0.01230593
2022-06-09,JPY,0.00771510
2022-06-09,MXN,0.05494594
2022-06-09,NOK,0.09522250
2022-06-09,SEK,0.09573612
2022-06-09,SGD,0.71854507
2022-06-09,TVR,0.00042672
2022-06-09,USD,1.00000000
2022-06-09,ZAR,0.05156391
2022-06-10,AUD,0.67605341
2022-06-10,BRL,0.20087740
2022-06-10,CAD,0.76439833
2022-06-10,CHF,1.07209157
2022-06-10,EUR,1.11757301
2022-06-10,GBP,1.22279495
2022-06-10,INR,0.01232070
2022-06-10,JPY,0.00771047
2022-06-10,MXN,0.05488550
2022-06-10,NOK,0.09545103
2022-06-10,SEK,0.09593717
2022-06-10,SGD,0.71933547
2022-06-10,TVR,0.00042663
2022-06-10,USD,1.00000000
2022-06-10,ZAR,0.05162579
2022-06-13,AUD,0.67625623
2022-06-13,BRL,0.20037521
2022-06-13,CAD,0.76478053
2022-06-13,CHF,1.07262762
2022-06-13,EUR,1.11734950
2022-06-13,GBP,1.22022708
2022-06-13,INR,0.01231331
2022-06-13,JPY,0.00771510
2022-06-13,MXN,0.05498978
2022-06-13,NOK,0.09526013
2022-06-13,SEK,0.09596595
2022-06-13,SGD,0.72113381
2022-06-13,TVR,0.00042582
2022-06-13,USD,1.00000000
2022-06-13,ZAR,0.05171872
2022-06-14,AUD,0.67733824
2022-06-14,BRL,0.20021491
2022-06-14,CAD,0.76531588
2022-06-14,CHF,1.07284215
2022-06-14,EUR,1.11522654
2022-06-14,GBP,1.21851876
2022-06-14,INR,0.01233424
2022-06-14,JPY,0.00770430
2022-06-14,MXN,0.05506677
2022-06-14,NOK,0.09536492
2022-06-14,SEK,0.09582200
2022-06-14,SGD,0.72293664
2022-06-14,TVR,0.00042616
2022-06-14,USD,1.00000000
2022-06-14,ZAR,0.05164114
2022-06-15,AUD,0.67760918
2022-06-15,BRL,0.19973439
2022-06-15,CAD,0.76684651
2022-06-15,CHF,1.07134017
2022-06-15,EUR,1.11678786
2022-06-15,GBP,1.21876246
2022-06-15,INR,0.01234904
2022-06-15,JPY,0.00770430
2022-06-15,MXN,0.05511082
2022-06-15,NOK,0.09537446
2022-06-15,SEK,0.09586033
2022-06-15,SGD,0.72250288
2022-06-15,TVR,0.00042561
2022-06-15,USD,1.00000000
2022-06-15,ZAR,0.05165663
2022-06-16,AUD,0.67855783
2022-06-16,BRL,0.19947474
2022-06-16,CAD,0.76569624
2022-06-16,CHF,1.07005456
2022-06-16,EUR,1.11410757
2022-06-16,GBP,1.21888434
2022-06-16,INR,0.01237744
2022-06-16,JPY,0.00772279
2022-06-16,MXN,0.05510531
2022-06-16,NOK,0.09556521
2022-06-16,SEK,0.09567820
2022-06-16,SGD,0.72120237
2022-06-16,TVR,0.00042557
2022-06-16,USD,1.00000000
2022-06-16,ZAR,0.05155848
2022-06-17,AUD,0.67903282
2022-06-17,BRL,0.19917553
2022-06-17,CAD,0.76508368
2022-06-17,CHF,1.06844948
2022-06-17,EUR,1.11310487
2022-06-17,GBP,1.21705601
2022-06-17,INR,0.01237620
2022-06-17,JPY,0.00771584
2022-06-17,MXN,0.05518797
2022-06-17,NOK,0.09577545
2022-06-17,SEK,0.09590783
2022-06-17,SGD,0.72271689
2022-06-17,TVR,0.00042595
2022-06-17,USD,1.00000000
2022-06-17,ZAR,0.05159973
2022-06-20,AUD,0.67740314
2022-06-20,BRL,0.19871743
2022-06-20,CAD,0.76493066
2022-06-20,CHF,1.06823579
2022-06-20,EUR,1.11288225
2022-06-20,GBP,1.21693430
2022-06-20,INR,0.01235392
2022-06-20,JPY,0.00771507
2022-06-20,MXN,0.05522660
2022-06-20,NOK,0.09576587
2022-06-20,SEK,0.09593660
2022-06-20,SGD,0.72091010
2022-06-20,TVR,0.00042501
2022-06-20,USD,1.00000000
2022-06-20,ZAR,0.05152749
2022-06-21,AUD,0.67875795
2022-06-21,BRL,0.19835974
2022-06-21,CAD,0.76676649
2022-06-21,CHF,1.06556520
2022-06-21,EUR,1.11199194
2022-06-21,GBP,1.21535229
2022-06-21,INR,0.01235886
2022-06-21,JPY,0.00773204
2022-06-21,MXN,0.05508853
2022-06-21,NOK,0.09589037
2022-06-21,SEK,0.09616685
2022-06-21,SGD,0.72155892
2022-06-21,TVR,0.00042586
2022-06-21,USD,1.00000000
2022-06-21,ZAR,0.05141928
2022-06-22,AUD,0.67787556
2022-06-22,BRL,0.19869695
2022-06-22,CAD,0.76615308
2022-06-22,CHF,1.06801600
2022-06-22,EUR,1.10954556
2022-06-22,GBP,1.21778299
2022-06-22,INR,0.01234527
2022-06-22,JPY,0.00772199
2022-06-22,MXN,0.05520972
2022-06-22,NOK,0.09602462
2022-06-22,SEK,0.09609953
2022-06-22,SGD,0.72278557
2022-06-22,TVR,0.00042688
2022-06-22,USD,1.00000000
2022-06-22,ZAR,0.05135758
2022-06-23,AUD,0.67773998
2022-06-23,BRL,0.19829956
2022-06-23,CAD,0.76653616
2022-06-23,CHF,1.06887041
2022-06-23,EUR,1.11010033
2022-06-23,GBP,1.21693054
2022-06-23,INR,0.01233169
2022-06-23,JPY,0.00770423
2022-06-23,MXN,0.05513795
2022-06-23,NOK,0.09594780
2022-06-23,SEK,0.09615719
2022-06-23,SGD,0.72278557
2022-06-23,TVR,0.00042675
2022-06-23,USD,1.00000000
2022-06-23,ZAR,0.05123432
2022-06-24,AUD,0.67862104
2022-06-24,BRL,0.19786330
2022-06-24,CAD,0.76661281
2022-06-24,CHF,1.06748088
2022-06-24,EUR,1.11154346
2022-06-24,GBP,1.21656546
2022-06-24,INR,0.01232429
2022-06-24,JPY,0.00770577
2022-06-24,MXN,0.05510487
2022-06-24,NOK,0.09582307
2022-06-24,SEK,0.09595526
2022-06-24,SGD,0.72300241
2022-06-24,TVR,0.00042598
2022-06-24,USD,1.00000000
2022-06-24,ZAR,0.05123432
2022-06-27,AUD,0.67923180
2022-06-27,BRL,0.19736864
2022-06-27,CAD,0.76477294
2022-06-27,CHF,1.06865511
2022-06-27,EUR,1.11065423
2022-06-27,GBP,1.21632215
2022-06-27,INR,0.01229348
2022-06-27,JPY,0.00772041
2022-06-27,MXN,0.05513242
2022-06-27,NOK,0.09601472
2022-06-27,SEK,0.09580173
2022-06-27,SGD,0.72184561
2022-06-27,TVR,0.00042585
2022-06-27,USD,1.00000000
2022-06-27,ZAR,0.05132654
2022-06-28,AUD,0.67882426
2022-06-28,BRL,0.19687522
2022-06-28,CAD,0.76385521
2022-06-28,CHF,1.06609034
2022-06-28,EUR,1.11220915
2022-06-28,GBP,1.21328134
2022-06-28,INR,0.01227135
2022-06-28,JPY,0.00772118
2022-06-28,MXN,0.05519858
2022-06-28,NOK,0.09608193
2022-06-28,SEK,0.09598375
2022-06-28,SGD,0.72220653
2022-06-28,TVR,0.00042517
2022-06-28,USD,1.00000000
2022-06-28,ZAR,0.05137273
2022-06-29,AUD,0.67719508
2022-06-29,BRL,0.19711147
2022-06-29,CAD,0.76454268
2022-06-29,CHF,1.06587712
2022-06-29,EUR,1.11220915
2022-06-29,GBP,1.21279603
2022-06-29,INR,0.01225908
2022-06-29,JPY,0.00774048
2022-06-29,MXN,0.05520962
2022-06-29,NOK,0.09607232
2022-06-29,SEK,0.09585897
2022-06-29,SGD,0.72083434
2022-06-29,TVR,0.00042551
2022-06-29,USD,1.00000000
2022-06-29,ZAR,0.05127512
2022-06-30,AUD,0.67705964
2022-06-30,BRL,0.19736771
2022-06-30,CAD,0.76393105
2022-06-30,CHF,1.06609030
2022-06-30,EUR,1.11120816
2022-06-30,GBP,1.21049172
2022-06-30,INR,0.01227992
2022-06-30,JPY,0.00772345
2022-06-30,MXN,0.05524275
2022-06-30,NOK,0.09608193
2022-06-30,SEK,0.09603152
2022-06-30,SGD,0.72184351
2022-06-30,TVR,0.00042445
2022-06-30,USD,1.00000000
2022-06-30,ZAR,0.05121359
2022-07-01,AUD,0.67834605
2022-07-01,BRL,0.19748613
2022-07-01,CAD,0.76446580
2022-07-01,CHF,1.06619691
2022-07-01,EUR,1.11209713
2022-07-01,GBP,1.20746549
2022-07-01,INR,0.01227501
2022-07-01,JPY,0.00770878
2022-07-01,MXN,0.05536428
2022-07-01,NOK,0.09589937
2022-07-01,SEK,0.09589708
2022-07-01,SGD,0.72249317
2022-07-01,TVR,0.00042403
2022-07-01,USD,1.00000000
2022-07-01,ZAR,0.05113677
2022-07-04,AUD,0.67936357
2022-07-04,BRL,0.19780211
2022-07-04,CAD,0.76454225
2022-07-04,CHF,1.06790283
2022-07-04,EUR,1.11454374
2022-07-04,GBP,1.21036341
2022-07-04,INR,0.01230570
2022-07-04,JPY,0.00772111
2022-07-04,MXN,0.05539196
2022-07-04,NOK,0.09568839
2022-07-04,SEK,0.09594503
2022-07-04,SGD,0.72140943
2022-07-04,TVR,0.00042454
2022-07-04,USD,1.00000000
2022-07-04,ZAR,0.05109586
2022-07-05,AUD,0.67990706
2022-07-05,BRL,0.19730760
2022-07-05,CAD,0.76576552
2022-07-05,CHF,1.06779604
2022-07-05,EUR,1.11666137
2022-07-05,GBP,1.20782165
2022-07-05,INR,0.01229339
2022-07-05,JPY,0.00771262
2022-07-05,MXN,0.05543627
2022-07-05,NOK,0.09567882
2022-07-05,SEK,0.09581071
2022-07-05,SGD,0.72191442
2022-07-05,TVR,0.00042475
2022-07-05,USD,1.00000000
2022-07-05,ZAR,0.05100389
2022-07-06,AUD,0.68126687
2022-07-06,BRL,0.19760356
2022-07-06,CAD,0.76683759
2022-07-06,CHF,1.06747570
2022-07-06,EUR,1.11532138
2022-07-06,GBP,1.21035808
2022-07-06,INR,0.01226266
2022-07-06,JPY,0.00771262
2022-07-06,MXN,0.05534757
2022-07-06,NOK,0.09589888
2022-07-06,SEK,0.09584903
2022-07-06,SGD,0.72299729
2022-07-06,TVR,0.00042475
2022-07-06,USD,1.00000000
2022-07-06,ZAR,0.05097329
2022-07-07,AUD,0.68010872
2022-07-07,BRL,0.19758380
2022-07-07,CAD,0.76691427
2022-07-07,CHF,1.06779594
2022-07-07,EUR,1.11744049
2022-07-07,GBP,1.21314190
2022-07-07,INR,0.01227615
2022-07-07,JPY,0.00769642
2022-07-07,MXN,0.05541399
2022-07-07,NOK,0.09593724
2022-07-07,SEK,0.09582028
2022-07-07,SGD,0.72444328
2022-07-07,TVR,0.00042530
2022-07-07,USD,1.00000000
2022-07-07,ZAR,0.05107524
2022-07-08,AUD,0.68017673
2022-07-08,BRL,0.19728742
2022-07-08,CAD,0.76637743
2022-07-08,CHF,1.06790272
2022-07-08,EUR,1.11911665
2022-07-08,GBP,1.21083693
2022-07-08,INR,0.01227492
2022-07-08,JPY,0.00769565
2022-07-08,MXN,0.05542507
2022-07-08,NOK,0.09574537
2022-07-08,SEK,0.09574362
2022-07-08,SGD,0.72386373
2022-07-08,TVR,0.00042517
2022-07-08,USD,1.00000000
2022-07-08,ZAR,0.05112632
2022-07-11,AUD,0.67929250
2022-07-11,BRL,0.19726769
2022-07-11,CAD,0.76522786
2022-07-11,CHF,1.06630087
2022-07-11,EUR,1.11799753
2022-07-11,GBP,1.21156343
2022-07-11,INR,0.01230070
2022-07-11,JPY,0.00768257
2022-07-11,MXN,0.05531422
2022-07-11,NOK,0.09571665
2022-07-11,SEK,0.09574362
2022-07-11,SGD,0.72205407
2022-07-11,TVR,0.00042462
2022-07-11,USD,1.00000000
2022-07-11,ZAR,0.05106497
2022-07-12,AUD,0.67874907
2022-07-12,BRL,0.19758332
2022-07-12,CAD,0.76545743
2022-07-12,CHF,1.06384838
2022-07-12,EUR,1.12023353
2022-07-12,GBP,1.20986724
2022-07-12,INR,0.01228102
2022-07-12,JPY,0.00768641
2022-07-12,MXN,0.05520912
2022-07-12,NOK,0.09578365
2022-07-12,SEK,0.09588724
2022-07-12,SGD,0.72328156
2022-07-12,TVR,0.00042403
2022-07-12,USD,1.00000000
2022-07-12,ZAR,0.05116710
2022-07-13,AUD,0.67861332
2022-07-13,BRL,0.19789945
2022-07-13,CAD,0.76721798
2022-07-13,CHF,1.06363561
2022-07-13,EUR,1.12247400
2022-07-13,GBP,1.21289191
2022-07-13,INR,0.01230804
2022-07-13,JPY,0.00767181
2022-07-13,MXN,0.05524777
2022-07-13,NOK,0.09558250
2022-07-13,SEK,0.09606943
2022-07-13,SGD,0.72487278
2022-07-13,TVR,0.00042310
2022-07-13,USD,1.00000000
2022-07-13,ZAR,0.05117733
2022-07-14,AUD,0.67725609
2022-07-14,BRL,0.19764218
2022-07-14,CAD,0.76698781
2022-07-14,CHF,1.06406106
2022-07-14,EUR,1.12022905
2022-07-14,GBP,1.21240675
2022-07-14,INR,0.01233143
2022-07-14,JPY,0.00768408
2022-07-14,MXN,0.05527539
2022-07-14,NOK,0.09577367
2022-07-14,SEK,0.09617511
2022-07-14,SGD,0.72552517
2022-07-14,TVR,0.00042378
2022-07-14,USD,1.00000000
2022-07-14,ZAR,0.05128992
2022-07-15,AUD,0.67881378
2022-07-15,BRL,0.19764218
2022-07-15,CAD,0.76821499
2022-07-15,CHF,1.06331622
2022-07-15,EUR,1.12134928
2022-07-15,GBP,1.21010318
2022-07-15,INR,0.01235856
2022-07-15,JPY,0.00767332
2022-07-15,MXN,0.05533619
2022-07-15,NOK,0.09576409
2022-07-15,SEK,0.09609817
2022-07-15,SGD,0.72625070
2022-07-15,TVR,0.00042471
2022-07-15,USD,1.00000000
2022-07-15,ZAR,0.05135660
2022-07-18,AUD,0.67874590
2022-07-18,BRL,0.19772124
2022-07-18,CAD,0.76798453
2022-07-18,CHF,1.06299723
2022-07-18,EUR,1.12134928
2022-07-18,GBP,1.21191833
2022-07-18,INR,0.01232766
2022-07-18,JPY,0.00766948
2022-07-18,MXN,0.05522552
2022-07-18,NOK,0.09597477
2022-07-18,SEK,0.09606934
2022-07-18,SGD,0.72763058
2022-07-18,TVR,0.00042420
2022-07-18,USD,1.00000000
2022-07-18,ZAR,0.05142336
2022-07-19,AUD,0.68030702
2022-07-19,BRL,0.19746420
2022-07-19,CAD,0.76929010
2022-07-19,CHF,1.06501692
2022-07-19,EUR,1.12190995
2022-07-19,GBP,1.21494813
2022-07-19,INR,0.01232889
2022-07-19,JPY,0.00765644
2022-07-19,MXN,0.05525313
2022-07-19,NOK,0.09590759
2022-07-19,SEK,0.09629030
2022-07-19,SGD,0.72581150
2022-07-19,TVR,0.00042373
2022-07-19,USD,1.00000000
2022-07-19,ZAR,0.05139251
2022-07-20,AUD,0.67955868
2022-07-20,BRL,0.19768141
2022-07-20,CAD,0.76875160
2022-07-20,CHF,1.06554943
2022-07-20,EUR,1.12280748
2022-07-20,GBP,1.21482664
2022-07-20,INR,0.01231040
2022-07-20,JPY,0.00765185
2022-07-20,MXN,0.05538021
2022-07-20,NOK,0.09596513
2022-07-20,SEK,0.09642511
2022-07-20,SGD,0.72682764
2022-07-20,TVR,0.00042280
2022-07-20,USD,1.00000000
2022-07-20,ZAR,0.05128972
2022-07-21,AUD,0.67976255
2022-07-21,BRL,0.19762211
2022-07-21,CAD,0.76782910
2022-07-21,CHF,1.06299211
2022-07-21,EUR,1.12000046
2022-07-21,GBP,1.21555554
2022-07-21,INR,0.01233994
2022-07-21,JPY,0.00763502
2022-07-21,MXN,0.05528053
2022-07-21,NOK,0.09605150
2022-07-21,SEK,0.09662760
2022-07-21,SGD,0.72711837
2022-07-21,TVR,0.00042339
2022-07-21,USD,1.00000000
2022-07-21,ZAR,0.05140769
2022-07-22,AUD,0.67962660
2022-07-22,BRL,0.19797783
2022-07-22,CAD,0.76836658
2022-07-22,CHF,1.06118502
2022-07-22,EUR,1.11742446
2022-07-22,GBP,1.21263821
2022-07-22,INR,0.01234734
2022-07-22,JPY,0.00764266
2022-07-22,MXN,0.05523631
2022-07-22,NOK,0.09611874
2022-07-22,SEK,0.09644401
2022-07-22,SGD,0.72726379
2022-07-22,TVR,0.00042381
2022-07-22,USD,1.00000000
2022-07-22,ZAR,0.05146938
2022-07-25,AUD,0.67887901
2022-07-25,BRL,0.19811641
2022-07-25,CAD,0.76828974
2022-07-25,CHF,1.06001772
2022-07-25,EUR,1.11809491
2022-07-25,GBP,1.21312327
2022-07-25,INR,0.01233376
2022-07-25,JPY,0.00764801
2022-07-25,MXN,0.05514793
2022-07-25,NOK,0.09630137
2022-07-25,SEK,0.09657903
2022-07-25,SGD,0.72595472
2022-07-25,TVR,0.00042377
2022-07-25,USD,1.00000000
2022-07-25,ZAR,0.05155173
2022-07-26,AUD,0.67799647
2022-07-26,BRL,0.19849283
2022-07-26,CAD,0.76913486
2022-07-26,CHF,1.06139574
2022-07-26,EUR,1.12089015
2022-07-26,GBP,1.21021177
2022-07-26,INR,0.01235349
2022-07-26,JPY,0.00764036
2022-07-26,MXN,0.05519205
2022-07-26,NOK,0.09629174
2022-07-26,SEK,0.09644382
2022-07-26,SGD,0.72580953
2022-07-26,TVR,0.00042352
2022-07-26,USD,1.00000000
2022-07-26,ZAR,0.05145894
2022-07-27,AUD,0.67833547
2022-07-27,BRL,0.19885012
2022-07-27,CAD,0.76905795
2022-07-27,CHF,1.06065276
2022-07-27,EUR,1.12032970
2022-07-27,GBP,1.20972769
2022-07-27,INR,0.01237696
2022-07-27,JPY,0.00762661
2022-07-27,MXN,0.05530243
2022-07-27,NOK,0.09630137
2022-07-27,SEK,0.09636666
2022-07-27,SGD,0.72762405
2022-07-27,TVR,0.00042272
2022-07-27,USD,1.00000000
2022-07-27,ZAR,0.05148982
2022-07-28,AUD,0.67765713
2022-07-28,BRL,0.19914840
2022-07-28,CAD,0.76998082
2022-07-28,CHF,1.05959211
2022-07-28,EUR,1.12178613
2022-07-28,GBP,1.21093742
2022-07-28,INR,0.01234849
2022-07-28,JPY,0.00764186
2022-07-28,MXN,0.05529137
2022-07-28,NOK,0.09649397
2022-07-28,SEK,0.09650157
2022-07-28,SGD,0.72813339
2022-07-28,TVR,0.00042378
2022-07-28,USD,1.00000000
2022-07-28,ZAR,0.05137139
2022-07-29,AUD,0.67677618
2022-07-29,BRL,0.19944712
2022-07-29,CAD,0.77028881
2022-07-29,CHF,1.06171129
2022-07-29,EUR,1.11909384
2022-07-29,GBP,1.20972648
2022-07-29,INR,0.01232379
2022-07-29,JPY,0.00766096
2022-07-29,MXN,0.05531902
2022-07-29,NOK,0.09664836
2022-07-29,SEK,0.09628927
2022-07-29,SGD,0.72907996
2022-07-29,TVR,0.00042310
2022-07-29,USD,1.00000000
2022-07-29,ZAR,0.05133543
2022-08-01,AUD,0.67711457
2022-08-01,BRL,0.19930751
2022-08-01,CAD,0.77098207
2022-08-01,CHF,1.06277300
2022-08-01,EUR,1.11786284
2022-08-01,GBP,1.21105718
2022-08-01,INR,0.01235460
2022-08-01,JPY,0.00764870
2022-08-01,MXN,0.05543519
2022-08-01,NOK,0.09661937
2022-08-01,SEK,0.09625075
2022-08-01,SGD,0.73010067
2022-08-01,TVR,0.00042361
2022-08-01,USD,1.00000000
2022-08-01,ZAR,0.05127383
2022-08-02,AUD,0.67589576
2022-08-02,BRL,0.19882917
2022-08-02,CAD,0.77013399
2022-08-02,CHF,1.06256045
2022-08-02,EUR,1.11931606
2022-08-02,GBP,1.20911949
2022-08-02,INR,0.01236695
2022-08-02,JPY,0.00763264
2022-08-02,MXN,0.05544073
2022-08-02,NOK,0.09670633
2022-08-02,SEK,0.09642400
2022-08-02,SGD,0.73112281
2022-08-02,TVR,0.00042433
2022-08-02,USD,1.00000000
2022-08-02,ZAR,0.05126870
2022-08-03,AUD,0.67616612
2022-08-03,BRL,0.19884905
2022-08-03,CAD,0.76851671
2022-08-03,CHF,1.06415429
2022-08-03,EUR,1.11830868
2022-08-03,GBP,1.20924040
2022-08-03,INR,0.01237437
2022-08-03,JPY,0.00762653
2022-08-03,MXN,0.05551835
2022-08-03,NOK,0.09688040
2022-08-03,SEK,0.09632758
2022-08-03,SGD,0.73126903
2022-08-03,TVR,0.00042348
2022-08-03,USD,1.00000000
2022-08-03,ZAR,0.05114566
2022-08-04,AUD,0.67603089
2022-08-04,BRL,0.19896836
2022-08-04,CAD,0.76667227
2022-08-04,CHF,1.06234523
2022-08-04,EUR,1.11920333
2022-08-04,GBP,1.21008687
2022-08-04,INR,0.01237684
2022-08-04,JPY,0.00764178
2022-08-04,MXN,0.05546838
2022-08-04,NOK,0.09697728
2022-08-04,SEK,0.09640464
2022-08-04,SGD,0.73031838
2022-08-04,TVR,0.00042403
2022-08-04,USD,1.00000000
2022-08-04,ZAR,0.05116100
2022-08-05,AUD,0.67440842
2022-08-05,BRL,0.19847094
2022-08-05,CAD,0.76559893
2022-08-05,CHF,1.06436369
2022-08-05,EUR,1.11662916
2022-08-05,GBP,1.21117595
2022-08-05,INR,0.01234590
2022-08-05,JPY,0.00765477
2022-08-05,MXN,0.05532971
2022-08-05,NOK,0.09706456
2022-08-05,SEK,0.09653961
2022-08-05,SGD,0.73207114
2022-08-05,TVR,0.00042488
2022-08-05,USD,1.00000000
2022-08-05,ZAR,0.05106891
2022-08-08,AUD,0.67312704
2022-08-08,BRL,0.19851063
2022-08-08,CAD,0.76399117
2022-08-08,CHF,1.06404438
2022-08-08,EUR,1.11562419
2022-08-08,GBP,1.20911695
2022-08-08,INR,0.01236936
2022-08-08,JPY,0.00766319
2022-08-08,MXN,0.05527438
2022-08-08,NOK,0.09718104
2022-08-08,SEK,0.09649134
2022-08-08,SGD,0.73338887
2022-08-08,TVR,0.00042403
2022-08-08,USD,1.00000000
2022-08-08,ZAR,0.05116594
2022-08-09,AUD,0.67205004
2022-08-09,BRL,0.19833197
2022-08-09,CAD,0.76414397
2022-08-09,CHF,1.06425719
2022-08-09,EUR,1.11484325
2022-08-09,GBP,1.20827057
2022-08-09,INR,0.01239534
2022-08-09,JPY,0.00767545
2022-08-09,MXN,0.05521911
2022-08-09,NOK,0.09703527
2022-08-09,SEK,0.09642380
2022-08-09,SGD,0.73243546
2022-08-09,TVR,0.00042356
2022-08-09,USD,1.00000000
2022-08-09,ZAR,0.05123246
2022-08-10,AUD,0.67299091
2022-08-10,BRL,0.19870880
2022-08-10,CAD,0.76483170
2022-08-10,CHF,1.06191582
2022-08-10,EUR,1.11729591
2022-08-10,GBP,1.20996215
2022-08-10,INR,0.01236435
2022-08-10,JPY,0.00768927
2022-08-10,MXN,0.05509763
2022-08-10,NOK,0.09720993
2022-08-10,SEK,0.09631773
2022-08-10,SGD,0.73067761
2022-08-10,TVR,0.00042436
2022-08-10,USD,1.00000000
2022-08-10,ZAR,0.05110950
2022-08-11,AUD,0.67305821
2022-08-11,BRL,0.19864919
2022-08-11,CAD,0.76659081
2022-08-11,CHF,1.05968580
2022-08-11,EUR,1.11874839
2022-08-11,GBP,1.20730023
2022-08-11,INR,0.01239526
2022-08-11,JPY,0.00769081
2022-08-11,MXN,0.05522986
2022-08-11,NOK,0.09727798
2022-08-11,SEK,0.09625994
2022-08-11,SGD,0.72987386
2022-08-11,TVR,0.00042364
2022-08-11,USD,1.00000000
2022-08-11,ZAR,0.05121172
2022-08-12,AUD,0.67474086
2022-08-12,BRL,0.19862933
2022-08-12,CAD,0.76513429
2022-08-12,CHF,1.05915596
2022-08-12,EUR,1.12042651
2022-08-12,GBP,1.20428198
2022-08-12,INR,0.01238534
2022-08-12,JPY,0.00768696
2022-08-12,MXN,0.05529614
2022-08-12,NOK,0.09738499
2022-08-12,SEK,0.09623106
2022-08-12,SGD,0.73126062
2022-08-12,TVR,0.00042284
2022-08-12,USD,1.00000000
2022-08-12,ZAR,0.05119124
2022-08-15,AUD,0.67359380
2022-08-15,BRL,0.19876837
2022-08-15,CAD,0.76643502
2022-08-15,CHF,1.05957962
2022-08-15,EUR,1.12289145
2022-08-15,GBP,1.20512498
2022-08-15,INR,0.01240763
2022-08-15,JPY,0.00770233
2022-08-15,MXN,0.05530720
2022-08-15,NOK,0.09721944
2022-08-15,SEK,0.09642352
2022-08-15,SGD,0.73074874
2022-08-15,TVR,0.00042242
2022-08-15,USD,1.00000000
2022-08-15,ZAR,0.05113493
2022-08-16,AUD,0.67487363
2022-08-16,BRL,0.19835096
2022-08-16,CAD,0.76758467
2022-08-16,CHF,1.06191070
2022-08-16,EUR,1.12131940
2022-08-16,GBP,1.20488396
2022-08-16,INR,0.01239150
2022-08-16,JPY,0.00771850
2022-08-16,MXN,0.05525742
2022-08-16,NOK,0.09740416
2022-08-16,SEK,0.09655851
2022-08-16,SGD,0.73082181
2022-08-16,TVR,0.00042348
2022-08-16,USD,1.00000000
2022-08-16,ZAR,0.05125254
2022-08-17,AUD,0.67629086
2022-08-17,BRL,0.19884684
2022-08-17,CAD,0.76635653
2022-08-17,CHF,1.06329118
2022-08-17,EUR,1.12255285
2022-08-17,GBP,1.20596836
2022-08-17,INR,0.01241628
2022-08-17,JPY,0.00770847
2022-08-17,MXN,0.05526847
2022-08-17,NOK,0.09747234
2022-08-17,SEK,0.09647161
2022-08-17,SGD,0.73067565
2022-08-17,TVR,0.00042242
2022-08-17,USD,1.00000000
2022-08-17,ZAR,0.05115003
2022-08-18,AUD,0.67534405
2022-08-18,BRL,0.19886672
2022-08-18,CAD,0.76497709
2022-08-18,CHF,1.06541776
2022-08-18,EUR,1.12042000
2022-08-18,GBP,1.20355642
2022-08-18,INR,0.01240759
2022-08-18,JPY,0.00770616
2022-08-18,MXN,0.05525189
2022-08-18,NOK,0.09752108
2022-08-18,SEK,0.09646196
2022-08-18,SGD,0.73213700
2022-08-18,TVR,0.00042263
2022-08-18,USD,1.00000000
2022-08-18,ZAR,0.05110911
2022-08-19,AUD,0.67426350
2022-08-19,BRL,0.19864797
2022-08-19,CAD,0.76528308
2022-08-19,CHF,1.06658972
2022-08-19,EUR,1.11974775
2022-08-19,GBP,1.20367678
2022-08-19,INR,0.01242868
2022-08-19,JPY,0.00771541
2022-08-19,MXN,0.05514691
2022-08-19,NOK,0.09741381
2022-08-19,SEK,0.09623045
2022-08-19,SGD,0.73177093
2022-08-19,TVR,0.00042364
2022-08-19,USD,1.00000000
2022-08-19,ZAR,0.05103756
2022-08-22,AUD,0.67507262
2022-08-22,BRL,0.19827054
2022-08-22,CAD,0.76650753
2022-08-22,CHF,1.06648306
2022-08-22,EUR,1.11851603
2022-08-22,GBP,1.20307494
2022-08-22,INR,0.01241004
2022-08-22,JPY,0.00771772
2022-08-22,MXN,0.05510831
2022-08-22,NOK,0.09740407
2022-08-22,SEK,0.09647103
2022-08-22,SGD,0.73155140
2022-08-22,TVR,0.00042394
2022-08-22,USD,1.00000000
2022-08-22,ZAR,0.05094059
2022-08-23,AUD,0.67446505
2022-08-23,BRL,0.19840933
2022-08-23,CAD,0.76627758
2022-08-23,CHF,1.06648306
2022-08-23,EUR,1.11706196
2022-08-23,GBP,1.20139064
2022-08-23,INR,0.01243858
2022-08-23,JPY,0.00770074
2022-08-23,MXN,0.05521853
2022-08-23,NOK,0.09762810
2022-08-23,SEK,0.09668327
2022-08-23,SGD,0.73279504
2022-08-23,TVR,0.00042470
2022-08-23,USD,1.00000000
2022-08-23,ZAR,0.05083871
2022-08-24,AUD,0.67446505
2022-08-24,BRL,0.19840933
2022-08-24,CAD,0.76666072
2022-08-24,CHF,1.06498998
2022-08-24,EUR,1.11784390
2022-08-24,GBP,1.19862744
2022-08-24,INR,0.01245351
2022-08-24,JPY,0.00769920
2022-08-24,MXN,0.05524614
2022-08-24,NOK,0.09755000
2022-08-24,SEK,0.09663493
